ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
1859,Humaid Rashd Al-Derei,M,21.0,,65.0,United Arab Emirates,UAE,2012 Summer,2012,Summer,London,Judo,Judo Men's Half-Lightweight,
1867,Khaled Al-Dosari,M,28.0,189.0,90.0,Saudi Arabia,KSA,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Men's Heavyweight,
1894,Talal Al-Enezi,M,22.0,180.0,94.0,Kuwait,KUW,2008 Summer,2008,Summer,Beijing,Judo,Judo Men's Half-Heavyweight,
1899,Mohamed Al-Fararjeh,M,22.0,175.0,77.0,Jordan,JOR,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Men's Welterweight,
1900,Fahad Abdulrahman Al-Farhan,M,21.0,168.0,68.0,Kuwait,KUW,1976 Summer,1976,Summer,Montreal,Judo,Judo Men's Half-Middleweight,
1900,Fahad Abdulrahman Al-Farhan,M,25.0,168.0,68.0,Kuwait,KUW,1980 Summer,1980,Summer,Moskva,Judo,Judo Men's Lightweight,
1916,Tareq Al-Ghareeb,M,23.0,182.0,95.0,Kuwait,KUW,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Half-Heavyweight,
1933,Yousuf Al-Hammad,M,20.0,180.0,86.0,Kuwait,KUW,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Lightweight,
1933,Yousuf Al-Hammad,M,24.0,180.0,86.0,Kuwait,KUW,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Middleweight,
1962,Salah Al-Humaidi,M,17.0,,,Yemen,YEM,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Extra-Lightweight,
1973,Mohamed Al-Jalai,M,19.0,,,Yemen,YEM,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Lightweight,
2010,Tameem Mohammed Ahmed Al-Kubati,M,23.0,168.0,58.0,Yemen,YEM,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Men's Flyweight,
2027,Maitha bint Mohammed bin Rashid Al-Maktoum,F,28.0,,67.0,United Arab Emirates,UAE,2008 Summer,2008,Summer,Beijing,Taekwondo,Taekwondo Women's Welterweight,
2071,Adel Al-Najadah,M,18.0,173.0,71.0,Kuwait,KUW,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Half-Lightweight,
2071,Adel Al-Najadah,M,22.0,173.0,71.0,Kuwait,KUW,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Lightweight,
2077,Akram Abdullah Al-Noor,M,16.0,160.0,54.0,Yemen,YEM,2004 Summer,2004,Summer,Athina,Taekwondo,Taekwondo Men's Flyweight,
2102,Saeed Rashed Al-Qubaisi,M,18.0,176.0,73.0,United Arab Emirates,UAE,2008 Summer,2008,Summer,Beijing,Judo,Judo Men's Lightweight,
2156,Hisham Al-Sharaf Rashad,M,28.0,172.0,78.0,Kuwait,KUW,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Half-Middleweight,
2160,Saleh Al-Sharrah,M,23.0,,,Kuwait,KUW,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Lightweight,
2166,Ahmed Yahya Al-Shiekh,M,28.0,,,Yemen,YEM,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Half-Middleweight,
2172,Mansour Mohamed Al-Soraihi,M,21.0,,,Yemen,YEM,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Half-Lightweight,
2187,Sayed Al-Tubaikh,M,19.0,178.0,78.0,Kuwait,KUW,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Half-Middleweight,
2270,David Alarza Palacios,M,27.0,185.0,90.0,Spain,ESP,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Middleweight,
2270,David Alarza Palacios,M,31.0,185.0,90.0,Spain,ESP,2008 Summer,2008,Summer,Beijing,Judo,Judo Men's Middleweight,
2272,Abdou Alassane Dji Bo,M,25.0,,66.0,Niger,NIG,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Half-Lightweight,
2289,Rafael Yunier Alba Castillo,M,22.0,202.0,87.0,Cuba,CUB,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Men's Heavyweight,
2300,Miguel ngel Albarracn,M,23.0,167.0,64.0,Argentina,ARG,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Extra-Lightweight,
2300,Miguel ngel Albarracn,M,27.0,167.0,64.0,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Judo,Judo Men's Extra-Lightweight,
2341,Pierre Albertini,M,30.0,185.0,87.0,France,FRA,1972 Summer,1972,Summer,Munich,Judo,Judo Men's Half-Heavyweight,
2463,Jannet Alegria Pea,F,24.0,154.0,49.0,Mexico,MEX,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Women's Flyweight,
2566,"Constantine ""Connie"" Alexander",M,26.0,173.0,63.0,Great Britain,GBR,1976 Summer,1976,Summer,Montreal,Judo,Judo Men's Lightweight,
2589,Marc Robert Alexandre,M,24.0,170.0,73.0,France,FRA,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Half-Lightweight,Bronze
2589,Marc Robert Alexandre,M,28.0,170.0,73.0,France,FRA,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Lightweight,Gold
2598,Lavrentis Alexanidis,M,26.0,171.0,65.0,Greece,GRE,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Lightweight,
2598,Lavrentis Alexanidis,M,30.0,171.0,65.0,Greece,GRE,2008 Summer,2008,Summer,Beijing,Judo,Judo Men's Extra-Lightweight,
2610,Abdoul Razak Issoufou Alfaga,M,21.0,207.0,90.0,Niger,NIG,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Men's Heavyweight,Silver
2672,Bertille Ali,F,22.0,158.0,48.0,Central African Republic,CAF,2004 Summer,2004,Summer,Athina,Judo,Judo Women's Extra-Lightweight,
2747,Sergey Alimzhanov,M,29.0,,,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Middleweight,
2764,Magomedbek Daitbekovich Aliyev,M,25.0,,,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Lightweight,
2769,Kimia Alizadeh Zenoorin,F,18.0,185.0,57.0,Iran,IRI,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Featherweight,Bronze
2783,Edward Alknin,M,25.0,173.0,71.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Judo,Judo Men's Lightweight,
2881,Daniel Allerstorfer,M,23.0,183.0,130.0,Austria,AUT,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Heavyweight,
2968,Augusto Almeida,M,26.0,172.0,64.0,Portugal,POR,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Half-Lightweight,
3049,Kirstie Elaine Alora,F,26.0,173.0,67.0,Philippines,PHI,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Heavyweight,
3064,Sebastin Alquati,M,20.0,173.0,73.0,Argentina,ARG,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Lightweight,
3064,Sebastin Alquati,M,24.0,173.0,73.0,Argentina,ARG,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Lightweight,
3097,Maria Suelen Altheman,F,23.0,175.0,110.0,Brazil,BRA,2012 Summer,2012,Summer,London,Judo,Judo Women's Heavyweight,
3097,Maria Suelen Altheman,F,27.0,175.0,110.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Heavyweight,
3138,Reiver David Alvarenga Domnguez,M,22.0,160.0,60.0,Venezuela,VEN,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Extra-Lightweight,
3138,Reiver David Alvarenga Domnguez,M,26.0,160.0,60.0,Venezuela,VEN,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Extra-Lightweight,
3192,Sara Yaneisy lvarez Menndez,F,21.0,164.0,63.0,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Half-Middleweight,
3192,Sara Yaneisy lvarez Menndez,F,25.0,164.0,63.0,Spain,ESP,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Half-Middleweight,
3192,Sara Yaneisy lvarez Menndez,F,29.0,164.0,63.0,Spain,ESP,2004 Summer,2004,Summer,Athina,Judo,Judo Women's Half-Middleweight,
3206,Yuri Alvear Orjuela,F,22.0,176.0,70.0,Colombia,COL,2008 Summer,2008,Summer,Beijing,Judo,Judo Women's Middleweight,
3206,Yuri Alvear Orjuela,F,26.0,176.0,70.0,Colombia,COL,2012 Summer,2012,Summer,London,Judo,Judo Women's Middleweight,Bronze
3206,Yuri Alvear Orjuela,F,30.0,176.0,70.0,Colombia,COL,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Middleweight,Silver
3222,Jemina Augusto Alves,F,27.0,,,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Judo,Judo Women's Lightweight,
3291,Misa Amano,F,17.0,161.0,53.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Individual Medley,
3291,Misa Amano,F,17.0,161.0,53.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 400 metres Individual Medley,
3292,Shin Amano,M,24.0,174.0,62.0,Japan,JPN,1998 Winter,1998,Winter,Nagano,Figure Skating,Figure Skating Mixed Pairs,
3293,Yoshihiro Amano,M,21.0,168.0,62.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 400 metres Relay,
3314,Yadinis Amars Rocha,F,28.0,162.0,57.0,Colombia,COL,2012 Summer,2012,Summer,London,Judo,Judo Women's Lightweight,
3314,Yadinis Amars Rocha,F,32.0,162.0,57.0,Colombia,COL,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Lightweight,
3566,An Ba-Ul,M,22.0,169.0,66.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Half-Lightweight,Silver
3567,An Byeong-Geun,M,22.0,172.0,78.0,South Korea,KOR,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Lightweight,Gold
3567,An Byeong-Geun,M,26.0,172.0,78.0,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Half-Middleweight,
3572,An Chang-Rim,M,22.0,170.0,73.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Lightweight,
3593,An Kum-Ae,F,28.0,160.0,52.0,North Korea,PRK,2008 Summer,2008,Summer,Beijing,Judo,Judo Women's Half-Lightweight,Silver
3593,An Kum-Ae,F,32.0,160.0,52.0,North Korea,PRK,2012 Summer,2012,Summer,London,Judo,Judo Women's Half-Lightweight,Gold
3603,An Ung-Nam,M,28.0,183.0,93.0,North Korea,PRK,1976 Summer,1976,Summer,Montreal,Judo,Judo Men's Half-Heavyweight,
3623,Takamasa Anai,M,27.0,187.0,100.0,Japan,JPN,2012 Summer,2012,Summer,London,Judo,Judo Men's Half-Heavyweight,
3672,milie Andol,F,28.0,170.0,97.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Heavyweight,Gold
3776,Hugo Ricardo Andersen,M,24.0,198.0,140.0,Argentina,ARG,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Heavyweight,
3810,Derrick Anderson,M,22.0,173.0,66.0,Guam,GUM,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Half-Lightweight,
3974,Anna Pernilla Andersson (-Ribeiro Novais),F,28.0,165.0,57.0,Sweden,SWE,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Lightweight,
4012,Kazuaki Ando,M,31.0,170.0,60.0,Japan,JPN,1998 Winter,1998,Winter,Nagano,Freestyle Skiing,Freestyle Skiing Men's Aerials,
4013,Kenkichi Ando,M,22.0,154.0,59.0,Japan,JPN,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Featherweight,
4013,Kenkichi Ando,M,26.0,154.0,59.0,Japan,JPN,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Bantamweight,Bronze
4014,Kozue Ando,F,22.0,164.0,57.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,
4014,Kozue Ando,F,26.0,164.0,57.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,
4014,Kozue Ando,F,30.0,164.0,57.0,Japan,JPN,2012 Summer,2012,Summer,London,Football,Football Women's Football,Silver
4015,Masaya Ando,M,24.0,188.0,105.0,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",
4016,Miki Ando,F,18.0,162.0,50.0,Japan,JPN,2006 Winter,2006,Winter,Torino,Figure Skating,Figure Skating Women's Singles,
4016,Miki Ando,F,22.0,162.0,50.0,Japan,JPN,2010 Winter,2010,Winter,Vancouver,Figure Skating,Figure Skating Women's Singles,
4017,Mikiko Ando,F,23.0,155.0,58.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Lightweight,
4018,Misako Ando,F,25.0,163.0,60.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Softball,Softball Women's Softball,
4018,Misako Ando,F,29.0,163.0,60.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Silver
4019,Taro Ando,M,23.0,178.0,74.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Singles, Slalom",
4020,Yasuhiro Ando,M,22.0,175.0,68.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",
4021,Yuya Ando,M,26.0,183.0,89.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Bronze
4023,Barbara Andolina,F,25.0,173.0,110.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Judo,Judo Women's Heavyweight,
4034,Edilene Aparecida Andrade,F,21.0,,,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Judo,Judo Women's Heavyweight,
4044,Maria Andrade Teixeira,F,23.0,169.0,49.0,Cape Verde,CPV,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Flyweight,
4069,Soraia Andr Csar,F,27.0,,,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Judo,Judo Women's Half-Heavyweight,
4152,Jake Andrewartha,M,22.0,196.0,122.0,Australia,AUS,2012 Summer,2012,Summer,London,Judo,Judo Men's Heavyweight,
4190,Justin Andriamanantena,M,30.0,176.0,69.0,Madagascar,MAD,1972 Summer,1972,Summer,Munich,Judo,Judo Men's Half-Middleweight,
4194,"Thomas ""Tommy"" Andrianatvoo",M,27.0,175.0,105.0,Madagascar,MAD,1972 Summer,1972,Summer,Munich,Judo,Judo Men's Heavyweight,
4271,Isaac Angbo,M,26.0,,,Cote d'Ivoire,CIV,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Middleweight,
4276,Adriana Angeles Lozada,F,21.0,150.0,48.0,Mexico,MEX,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Extra-Lightweight,
4368,Franka Ani,F,21.0,181.0,67.0,Slovenia,SLO,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Women's Welterweight,
4434,Izuo Anno,M,22.0,,,Japan,JPN,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,
4434,Izuo Anno,M,22.0,,,Japan,JPN,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,
4435,Noriko Anno,F,20.0,162.0,76.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Heavyweight,
4435,Noriko Anno,F,24.0,162.0,76.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Half-Heavyweight,
4435,Noriko Anno,F,28.0,162.0,76.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Judo,Judo Women's Half-Heavyweight,Gold
4469,Jennifer Anson,F,35.0,165.0,63.0,Palau,PLW,2012 Summer,2012,Summer,London,Judo,Judo Women's Half-Middleweight,
4511,Mark Anthony,M,18.0,187.0,81.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Judo,Judo Men's Half-Middleweight,
4511,Mark Anthony,M,22.0,187.0,81.0,Australia,AUS,2012 Summer,2012,Summer,London,Judo,Judo Men's Middleweight,
4526,Edgardo Marcelo Antinori Rodrigues,M,22.0,,,Argentina,ARG,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Lightweight,
4621,Jermin Anwar,F,17.0,161.0,49.0,Egypt,EGY,2004 Summer,2004,Summer,Athina,Taekwondo,Taekwondo Women's Flyweight,
4641,Ao Tegen,M,21.0,181.0,90.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Middleweight,
4643,Kumao Aochi,M,21.0,172.0,60.0,Japan,JPN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 800 metres,
4644,Seiji Aochi,M,25.0,167.0,66.0,Japan,JPN,1968 Winter,1968,Winter,Grenoble,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",
4644,Seiji Aochi,M,29.0,167.0,66.0,Japan,JPN,1972 Winter,1972,Winter,Sapporo,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Bronze
4645,Ai Aoki,F,23.0,173.0,59.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Team,
4646,Chika Aoki,F,26.0,158.0,54.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Individual",
4647,Fumiko Aoki,F,25.0,158.0,52.0,Japan,JPN,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,
4647,Fumiko Aoki,F,25.0,158.0,52.0,Japan,JPN,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,
4647,Fumiko Aoki,F,25.0,158.0,52.0,Japan,JPN,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,
4647,Fumiko Aoki,F,25.0,158.0,52.0,Japan,JPN,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,
4647,Fumiko Aoki,F,25.0,158.0,52.0,Japan,JPN,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,
4647,Fumiko Aoki,F,27.0,158.0,52.0,Japan,JPN,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,
4647,Fumiko Aoki,F,27.0,158.0,52.0,Japan,JPN,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,
4647,Fumiko Aoki,F,27.0,158.0,52.0,Japan,JPN,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,
4647,Fumiko Aoki,F,27.0,158.0,52.0,Japan,JPN,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,
4647,Fumiko Aoki,F,31.0,158.0,52.0,Japan,JPN,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,
4647,Fumiko Aoki,F,31.0,158.0,52.0,Japan,JPN,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,
4647,Fumiko Aoki,F,31.0,158.0,52.0,Japan,JPN,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,
4647,Fumiko Aoki,F,31.0,158.0,52.0,Japan,JPN,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,
4648,Kanae Aoki,F,28.0,165.0,60.0,Japan,JPN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,
4649,Masanori Aoki,M,24.0,168.0,60.0,Japan,JPN,1952 Winter,1952,Winter,Oslo,Speed Skating,Speed Skating Men's 500 metres,
4649,Masanori Aoki,M,24.0,168.0,60.0,Japan,JPN,1952 Winter,1952,Winter,Oslo,Speed Skating,"Speed Skating Men's 1,500 metres",
4650,Masayo Aoki,F,16.0,,,Japan,JPN,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Women's 200 metres Breaststroke,
4651,Mayumi Aoki (-Nishiguti),F,19.0,164.0,63.0,Japan,JPN,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Butterfly,Gold
4651,Mayumi Aoki (-Nishiguti),F,19.0,164.0,63.0,Japan,JPN,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Butterfly,
4651,Mayumi Aoki (-Nishiguti),F,19.0,164.0,63.0,Japan,JPN,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
4652,Norichika Aoki,M,26.0,175.0,80.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,
4653,Sayaka Aoki,F,21.0,162.0,50.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 4 x 400 metres Relay,
4654,Tomomi Aoki,F,21.0,164.0,55.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,
4655,Yukiyoshi Aoki,M,17.0,,,Japan,JPN,1952 Summer,1952,Summer,Helsinki,Swimming,"Swimming Men's 1,500 metres Freestyle",
4655,Yukiyoshi Aoki,M,22.0,,,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Swimming,"Swimming Men's 1,500 metres Freestyle",
4657,Noboru Aomi,M,21.0,180.0,80.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",
4658,Ryo Aono,M,19.0,166.0,60.0,Japan,JPN,2010 Winter,2010,Winter,Vancouver,Snowboarding,Snowboarding Men's Halfpipe,
4658,Ryo Aono,M,23.0,166.0,60.0,Japan,JPN,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Halfpipe,
4659,Reiko Aonuma (-Fujisawa),F,22.0,181.0,73.0,Japan,JPN,1976 Summer,1976,Summer,Montreal,Basketball,Basketball Women's Basketball,
4660,Shinji Aoto,M,21.0,178.0,73.0,Japan,JPN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,
4660,Shinji Aoto,M,25.0,178.0,73.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,
4660,Shinji Aoto,M,25.0,178.0,73.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,
4660,Shinji Aoto,M,30.0,178.0,73.0,Japan-2,JPN,1998 Winter,1998,Winter,Nagano,Bobsleigh,Bobsleigh Men's Four,
4670,Ayari Aoyama,F,14.0,152.0,42.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 100 metres Butterfly,
4670,Ayari Aoyama,F,14.0,152.0,42.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
4671,Shigeru Aoyama,M,23.0,187.0,71.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Men's Volleyball,
4672,Toru Aoyanagi,M,19.0,167.0,65.0,Japan,JPN,1988 Winter,1988,Winter,Calgary,Speed Skating,"Speed Skating Men's 1,500 metres",
4672,Toru Aoyanagi,M,19.0,167.0,65.0,Japan,JPN,1988 Winter,1988,Winter,Calgary,Speed Skating,"Speed Skating Men's 5,000 metres",
4672,Toru Aoyanagi,M,19.0,167.0,65.0,Japan,JPN,1988 Winter,1988,Winter,Calgary,Speed Skating,"Speed Skating Men's 10,000 metres",
4672,Toru Aoyanagi,M,23.0,167.0,65.0,Japan,JPN,1992 Winter,1992,Winter,Albertville,Speed Skating,"Speed Skating Men's 1,500 metres",
4672,Toru Aoyanagi,M,25.0,167.0,65.0,Japan,JPN,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Men's 1,500 metres",
4672,Toru Aoyanagi,M,25.0,167.0,65.0,Japan,JPN,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Men's 5,000 metres",
4672,Toru Aoyanagi,M,29.0,167.0,65.0,Japan,JPN,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 1,500 metres",
4744,Pablo Alejandro Aprahamian Bakerdjian,M,30.0,180.0,97.0,Uruguay,URU,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Half-Heavyweight,
4758,Mariano Aquino,M,19.0,173.0,78.0,Guam,GUM,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Half-Middleweight,
4771,Yael Arad,F,25.0,,,Israel,ISR,1992 Summer,1992,Summer,Barcelona,Judo,Judo Women's Half-Middleweight,Silver
4771,Yael Arad,F,29.0,,,Israel,ISR,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Half-Middleweight,
4777,Yoshimitsu Aragaki,M,23.0,155.0,48.0,Japan,JPN,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Light-Flyweight,
4778,Marcel Abner Pvoa Arago,M,22.0,180.0,81.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Half-Middleweight,
4781,Atsushi Arai,M,22.0,169.0,62.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,
4782,Hirooki Arai,M,28.0,180.0,62.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk,Bronze
4783,Marie Arai,F,16.0,154.0,45.0,Japan,JPN,1998 Winter,1998,Winter,Nagano,Figure Skating,Figure Skating Mixed Pairs,
4784,Masao Arai,M,27.0,164.0,64.0,Japan,JPN,1976 Summer,1976,Summer,Montreal,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Bronze
4785,Nobuo Arai,M,,,,Japan,JPN,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Men's 400 metres Freestyle,
4785,Nobuo Arai,M,,,,Japan,JPN,1928 Summer,1928,Summer,Amsterdam,Swimming,"Swimming Men's 1,500 metres Freestyle",
4785,Nobuo Arai,M,,,,Japan,JPN,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
4786,Riichi Arai,M,23.0,,,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Basketball,Basketball Men's Basketball,
4787,Ryohei Arai,M,25.0,183.0,96.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Javelin Throw,
4788,Satoru Arai,M,24.0,171.0,67.0,Japan,JPN,1972 Winter,1972,Winter,Sapporo,Luge,Luge Men's Singles,
4788,Satoru Arai,M,24.0,171.0,67.0,Japan-1,JPN,1972 Winter,1972,Winter,Sapporo,Luge,Luge Mixed (Men)'s Doubles,
4789,Shigeo Arai,M,19.0,,,Japan,JPN,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Men's 100 metres Freestyle,Bronze
4789,Shigeo Arai,M,19.0,,,Japan,JPN,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
